;C1_TT101 (°C);C1_TT111 (°C);C1_PT801 (barA);C1_PT802 (barA); (); ();C2_TT101 (°C);C2_TT111 (°C);
05/03/2019 17:41:05;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:41:25;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:41:45;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:42:05;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:42:27;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:42:47;-0.01;24.8;0;0;0;37;0;0.01;
05/03/2019 17:43:07;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:43:27;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:43:47;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:44:07;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:44:27;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:44:47;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:45:07;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:45:27;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:45:49;-0.01;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:46:09;-0.01;24.8;0;0;0;36.9;0;0.01;
05/03/2019 17:46:29;-0.01;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:46:49;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:47:09;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:47:29;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:47:49;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:48:09;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:48:31;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:48:51;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:49:11;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:49:31;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:49:51;0;24.8;0;0;0;36.8;0;0.01;
05/03/2019 17:50:11;0;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:50:31;0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:50:51;0;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:51:11;0;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:51:31;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:51:53;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:52:13;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:52:33;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:52:53;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:53:13;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:53:33;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:53:53;-0.01;24.8;0;0;0;36.7;0;0.01;
05/03/2019 17:54:13;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:54:33;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:54:55;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:55:15;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:55:35;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:55:55;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:56:15;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:56:35;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:56:55;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:57:15;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:57:35;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:57:57;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:58:17;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:58:37;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:58:57;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:59:17;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:59:37;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 17:59:57;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:00:17;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:00:37;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:00:59;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:01:19;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:01:39;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:01:59;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:02:19;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:02:39;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:02:59;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:03:19;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:03:39;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:04:01;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:04:21;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:04:41;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:05:01;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:05:21;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:05:41;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:06:01;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:06:21;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:06:41;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:07:01;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:07:23;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:07:43;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:08:03;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:08:23;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:08:43;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:09:03;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:09:23;-0.01;24.8;0;0;0;36.6;0;0.01;
05/03/2019 18:09:43;-0.01;24.9;0;0;0;36.6;0;0.01;
05/03/2019 18:10:03;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:10:25;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:10:45;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:11:05;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:11:25;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:11:45;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:12:05;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:12:25;-0.01;24.8;0;0;0;36.5;0;0.01;
05/03/2019 18:12:45;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:13:05;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:13:27;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:13:47;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:14:07;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:14:27;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:14:47;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:15:07;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:15:27;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:15:47;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:16:07;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:16:29;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:16:49;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:17:09;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:17:29;-0.01;24.9;0;0;0;36.5;0;0.01;
05/03/2019 18:17:49;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:18:09;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:18:29;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:18:49;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:19:09;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:19:29;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:19:51;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:20:11;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:20:31;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:20:51;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:21:11;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:21:31;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:21:51;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:22:11;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:22:31;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:22:53;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:23:13;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:23:33;-0.01;24.9;0;0;0;36.4;0;0.01;
05/03/2019 18:23:53;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:24:13;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:24:33;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:24:53;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:25:13;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:25:33;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:25:55;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:26:15;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:26:35;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:26:55;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:27:15;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:27:35;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:27:55;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:28:15;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:28:35;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:28:57;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:29:17;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:29:37;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:29:57;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:30:17;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:30:37;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:30:57;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:31:17;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:31:37;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:31:59;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:32:19;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:32:39;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:32:59;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:33:19;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:33:39;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:33:59;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:34:19;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:34:39;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:35:01;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:35:21;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:35:41;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:36:01;-0.01;24.9;0;0;0;36.3;0;0.01;
05/03/2019 18:36:21;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:36:41;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:37:01;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:37:21;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:37:41;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:38:03;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:38:23;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:38:43;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:39:03;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:39:23;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:39:43;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:40:03;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:40:23;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:40:43;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:41:03;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:41:25;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:41:45;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:42:05;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:42:25;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:42:45;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:43:05;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:43:25;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:43:45;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:44:05;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:44:27;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:44:47;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:45:07;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:45:27;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:45:47;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:46:07;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:46:27;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:46:47;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:47:07;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:47:29;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:47:49;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:48:09;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:48:29;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:48:49;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:49:09;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:49:29;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:49:49;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:50:09;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:50:31;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:50:51;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:51:11;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:51:31;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:51:51;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:52:11;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:52:31;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:52:51;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:53:11;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:53:33;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:53:53;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:54:13;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:54:33;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:54:53;-0.01;24.9;0;0;0;36.2;0;0.01;
05/03/2019 18:55:13;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:55:33;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:55:53;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:56:13;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:56:35;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:56:55;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:57:15;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:57:35;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:57:55;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:58:15;-0.01;25;0;0;0;36.1;0;0.01;
05/03/2019 18:58:35;-0.01;25;0;0;0;36.1;0;0.01;
05/03/2019 18:58:55;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:59:15;-0.01;25;0;0;0;36.1;0;0.01;
05/03/2019 18:59:35;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 18:59:57;-0.01;25;0;0;0;36.1;0;0.01;
05/03/2019 19:00:17;-0.01;24.9;0;0;0;36.1;0;0.01;
05/03/2019 19:00:37;-0.01;24.9;0;0;0;36;0;0.01;
05/03/2019 19:00:57;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:01:17;-0.01;24.9;0;0;0;36;0;0.01;
05/03/2019 19:01:37;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:01:57;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:02:17;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:02:37;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:02:59;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:03:19;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:03:39;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:03:59;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:04:19;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:04:39;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:04:59;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:05:19;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:05:39;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:06:01;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:06:21;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:06:41;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:07:01;-0.01;25;0;0;0;36;0;0.01;
05/03/2019 19:07:21;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:07:41;0;25;0;0;0;36;0;0.01;
05/03/2019 19:08:01;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:08:21;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:08:41;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:09:03;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:09:23;0;25;0;0;0;35.9;0;0.01;
05/03/2019 19:09:43;0;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:10:03;0;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:10:23;0;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:10:43;0;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:11:03;0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:11:23;0;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:11:43;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:12:05;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:12:25;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:12:45;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:13:05;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:13:25;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:13:45;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:14:05;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:14:25;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:14:45;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:15:07;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:15:27;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:15:47;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:16:07;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:16:27;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:16:47;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:17:07;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:17:27;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:17:47;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:18:08;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:18:29;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:18:49;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:19:09;-0.01;24.9;0;0;0;35.9;0;0.01;
05/03/2019 19:19:29;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:19:49;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:20:09;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:20:29;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:20:49;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:21:10;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:21:31;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:21:51;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:22:11;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:22:31;-0.01;25;0;0;0;35.9;0;0.01;
05/03/2019 19:22:51;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:23:11;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:23:31;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:23:51;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:24:11;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:24:33;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:24:53;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:25:13;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:25:33;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:25:53;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:26:13;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:26:33;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:26:53;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:27:13;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:27:35;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:27:55;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:28:15;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:28:35;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:28:55;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:29:15;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:29:35;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:29:55;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:30:15;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:30:37;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:30:57;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:31:17;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:31:37;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:31:58;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:32:17;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:32:37;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:32:57;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:33:17;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:33:38;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:33:59;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:34:19;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:34:39;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:34:59;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:35:19;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:35:39;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:35:59;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:36:19;-0.01;25;0;0;0;35.8;0;0.01;
05/03/2019 19:36:41;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:37:01;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:37:21;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:37:41;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:38:01;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:38:21;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:38:41;0;25;0;0;0;35.8;0;0.01;
05/03/2019 19:39:01;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:39:21;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:39:41;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:40:03;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:40:23;0;25;0;0;0;35.7;0;0.01;
05/03/2019 19:40:43;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:41:03;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:41:23;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:41:43;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:42:03;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:42:23;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:42:43;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:43:05;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:43:25;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:43:45;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:44:05;-0.01;25;0;0;0;35.7;0;0.01;
05/03/2019 19:44:25;-0.01;25;0;0;0;35.7;0;0.01;
